"disease","year","age","country","country_name","cases","dalys","deaths","yll","cohort_size"
"dummy_disease",2078,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2079,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2080,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2081,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2082,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2083,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2084,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,51,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2014,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2015,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2016,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2017,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2018,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2019,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2020,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2021,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2022,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2023,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2024,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2025,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2026,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2027,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2028,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2029,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2030,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2031,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2032,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2033,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2034,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2035,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2036,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2037,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2038,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2039,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2040,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2041,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2042,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2043,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2044,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2045,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2046,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2047,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2048,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2049,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2050,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2051,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2052,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2053,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2054,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2055,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2056,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2057,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2058,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2059,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2060,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2061,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2062,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2063,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2064,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2065,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2066,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2067,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2068,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2069,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2070,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2071,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2072,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2073,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2074,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2075,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2076,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2077,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2078,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2079,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2080,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2081,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2082,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2083,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2084,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,52,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2014,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2015,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2016,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2017,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2018,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2019,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2020,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2021,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2022,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2023,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2024,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2025,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2026,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2027,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2028,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2029,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2030,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2031,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2032,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2033,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2034,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2035,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2036,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2037,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2038,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2039,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2040,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2041,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2042,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2043,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2044,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2045,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2046,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2047,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2048,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2049,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2050,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2051,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2052,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2053,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2054,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2055,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2056,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2057,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2058,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2059,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2060,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2061,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2062,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2063,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2064,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2065,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2066,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2067,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2068,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2069,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2070,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2071,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2072,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2073,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2074,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2075,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2076,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2077,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2078,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2079,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2080,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2081,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2082,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2083,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2084,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,53,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2014,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2015,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2016,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2017,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2018,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2019,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2020,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2021,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2022,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2023,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2024,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2025,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2026,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2027,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2028,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2029,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2030,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2031,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2032,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2033,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2034,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2035,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2036,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2037,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2038,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2039,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2040,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2041,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2042,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2043,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2044,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2045,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2046,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2047,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2048,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2049,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2050,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2051,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2052,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2053,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2054,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2055,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2056,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2057,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2058,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2059,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2060,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2061,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2062,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2063,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2064,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2065,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2066,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2067,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2068,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2069,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2070,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2071,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2072,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2073,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2074,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2075,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2076,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2077,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2078,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2079,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2080,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2081,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2082,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2083,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2084,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2085,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2086,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2087,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2088,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2089,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2090,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2091,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2092,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2093,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2094,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2095,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2096,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2097,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2098,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2099,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2100,54,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2000,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2001,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2002,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2003,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2004,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2005,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2006,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2007,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2008,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2009,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2010,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2011,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2012,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
"dummy_disease",2013,55,"RFP","Request for Proposal",NA,NA,NA,NA,NA
